vehicle_id,timestamp,speed_kmh,battery_pct,motor_temp_c,lat,lon,fault_code
FP-0042,2026-06-11T06:00:25.000Z,0.0,71.66,25.3,-37.75531,144.967473,
FP-0043,2026-06-11T06:00:25.000Z,0.0,95.79,23.5,-37.797345,144.977341,
FP-0044,2026-06-11T06:00:25.000Z,0.0,81.91,21.2,-37.811396,144.985023,
FP-0045,2026-06-11T06:00:25.000Z,0.0,95.61,21.7,-37.763822,145.011784,
FP-0046,2026-06-11T06:00:25.000Z,0.0,98.83,29.9,,145.013907,
FP-0047,2026-06-11T06:00:25.000Z,0.0,97.26,21.6,-37.835916,145.002083,
FP-0048,2026-06-11T06:00:25.000Z,0.0,95.63,18.4,-37.867784,145.006125,
FP-0049,2026-06-11T06:00:25.000Z,0.0,99.06,26.4,-37.860476,144.99972,
FP-0050,2026-06-11T06:00:25.000Z,0.0,77.21,30.2,-37.784213,144.888438,
FP-0001,2026-06-11T06:00:30.000Z,0.0,81.97,24.0,-37.867411,144.96176,
FP-0002,2026-06-11T06:00:30.000Z,0.0,72.88,251.7,-37.882444,144.943567,
FP-0003,2026-06-11T06:00:30.000Z,0.0,73.3,24.1,-37.871512,144.925176,
FP-0004,2026-06-11T06:00:30.000Z,0.0,78.8,25.7,-37.870522,144.929063,
FP-0005,2026-06-11T06:00:30.000Z,0.0,91.78,19.3,-37.800937,144.952852,
FP-0006,2026-06-11T06:00:30.000Z,0.0,84.77,18.3,-37.768647,144.899362,
FP-0007,2026-06-11T06:00:30.000Z,0.0,89.98,27.0,-37.758818,144.899148,
FP-0007,2026-06-11T06:00:30.000Z,0.0,89.98,27.0,-37.758818,144.899148,
FP-0008,2026-06-11T06:00:30.000Z,0.0,99.8,26.8,-37.795212,144.953835,
FP-0009,2026-06-11T06:00:30.000Z,,85.42,,-37.868661,144.969996,
FP-0010,2026-06-11T06:00:30.000Z,0.0,95.96,26.6,-37.749125,144.895868,
FP-0011,2026-06-11T06:00:30.000Z,0.0,92.25,25.2,-37.862719,144.919102,
FP-0012,2026-06-11T06:00:30.000Z,0.0,98.31,32.1,-37.786538,144.974784,
FP-0013,2026-06-11T06:00:30.000Z,0.0,85.91,21.2,-37.816601,144.901832,
FP-0014,2026-06-11T06:00:30.000Z,0.0,86.27,20.0,-37.768878,144.911378,
FP-0015,2026-06-11T06:00:30.000Z,0.0,77.73,23.6,-37.80807,144.973361,
FP-0016,2026-06-11T06:00:30.000Z,0.0,98.69,23.2,-37.8768,145.005183,
FP-0017,2026-06-11T06:00:30.000Z,0.0,91.92,14.4,-37.749278,144.905952,
FP-0018,2026-06-11T06:00:30.000Z,0.0,70.11,20.8,-37.764802,144.971994,
FP-0019,2026-06-11T06:00:30.000Z,0.0,99.33,31.9,-37.829835,144.998516,
FP-0020,2026-06-11T06:00:30.000Z,0.0,90.2,30.4,-37.867827,144.910013,
FP-0021,2026-06-11T06:00:30.000Z,0.0,77.27,29.9,-37.851171,144.980237,
FP-0022,2026-06-11T06:00:30.000Z,0.0,96.34,23.8,-37.776979,144.903949,
FP-0023,2026-06-11T06:00:30.000Z,0.0,98.86,24.6,-37.817791,145.000564,
FP-0023,2026-06-11T06:00:30.000Z,0.0,98.86,24.6,-37.817791,145.000564,
FP-0024,2026-06-11T06:00:30.000Z,0.0,96.33,21.1,-37.831053,144.893009,
FP-0025,2026-06-11T06:00:30.000Z,0.0,98.36,27.8,-37.767514,145.051779,
FP-0026,2026-06-11T06:00:30.000Z,0.0,81.0,22.1,-37.863741,144.990917,
FP-0027,2026-06-11T06:00:30.000Z,0.0,80.3,26.0,-37.846212,145.044603,
FP-0028,2026-06-11T06:00:30.000Z,0.0,85.11,20.5,-37.803772,144.981956,
FP-0029,2026-06-11T06:00:30.000Z,0.0,88.52,15.3,-37.860474,145.052346,
FP-0030,2026-06-11T06:00:30.000Z,0.0,75.88,24.3,-37.815079,145.014458,
FP-0031,2026-06-11T06:00:30.000Z,0.0,89.6,22.9,-37.822445,145.006104,
FP-0032,2026-06-11T06:00:30.000Z,0.0,90.3,16.7,-37.825192,144.911773,
FP-0033,2026-06-11T06:00:30.000Z,0.0,86.15,20.7,-37.763772,145.000546,
FP-0034,2026-06-11T06:00:30.000Z,0.0,79.18,30.6,-37.86047,145.003951,
FP-0035,2026-06-11T06:00:30.000Z,0.0,99.84,16.2,-37.858525,144.92995,
FP-0036,2026-06-11T06:00:30.000Z,0.0,82.04,31.2,-37.753243,144.904252,
FP-0037,2026-06-11T06:00:30.000Z,0.0,76.32,18.5,-37.761894,145.02371,
FP-0038,2026-06-11T06:00:30.000Z,0.0,93.61,31.8,-37.809659,145.020648,
FP-0039,2026-06-11T06:00:30.000Z,0.0,92.87,27.5,-37.841117,145.038332,
FP-0040,2026-06-11T06:00:30.000Z,0.0,77.46,26.7,-37.817997,144.916073,
FP-0041,2026-06-11T06:00:30.000Z,0.0,91.16,22.1,-37.792348,144.979709,
FP-0042,2026-06-11T06:00:30.000Z,0.0,71.66,25.2,-37.75531,144.967473,
FP-0043,2026-06-11T06:00:30.000Z,ERR,95.78,23.4,-37.797345,144.977341,
FP-0044,2026-06-11T06:00:30.000Z,0.0,81.9,21.2,-37.811396,144.985023,
FP-0045,2026-06-11T06:00:30.000Z,0.0,95.61,21.7,-37.763822,145.011784,
FP-0046,2026-06-11T06:00:30.000Z,0.0,98.83,29.9,-37.785397,145.013907,
FP-0047,2026-06-11T06:00:30.000Z,0.0,97.26,21.5,-37.835916,145.002083,
FP-0048,2026-06-11T06:00:30.000Z,0.0,95.63,18.4,-37.867784,145.006125,
FP-0049,2026-06-11T06:00:30.000Z,0.0,99.06,26.3,-37.860476,144.99972,
FP-0050,2026-06-11T06:00:30.000Z,0.0,77.21,30.2,-37.784213,144.888438,
FP-0001,2026-06-11T06:00:35.000Z,0.0,81.97,23.9,-37.867411,144.96176,
FP-0002,2026-06-11T06:00:35.000Z,,72.88,15.2,-37.882444,144.943567,
FP-0003,2026-06-11T06:00:35.000Z,0.0,73.3,24.0,-37.871512,144.925176,
FP-0004,2026-06-11T06:00:35.000Z,0.0,78.8,25.7,-37.870522,144.929063,
FP-0005,2026-06-11T06:00:35.000Z,0.0,91.78,19.2,-37.800937,144.952852,
FP-0006,2026-06-11T06:00:35.000Z,0.0,84.77,18.2,-37.768647,144.899362,
FP-0007,2026-06-11T06:00:35.000Z,0.0,89.98,27.0,-37.758818,144.899148,
FP-0008,2026-06-11T06:00:35.000Z,0.0,99.8,26.7,-37.795212,144.953835,
FP-0009,2026-06-11T06:00:35.000Z,0.0,85.42,24.9,-37.868661,144.969996,
FP-0010,2026-06-11T06:00:35.000Z,0.0,95.96,26.5,-37.749125,144.895868,
FP-0011,2026-06-11T06:00:35.000Z,0.0,92.25,25.1,-37.862719,144.919102,
FP-0012,2026-06-11T06:00:35.000Z,0.0,98.31,32.1,-37.786538,144.974784,
FP-0013,2026-06-11T06:00:35.000Z,,85.91,,-37.816601,144.901832,
FP-0014,2026-06-11T06:00:35.000Z,0.0,86.27,19.9,-37.768878,144.911378,
FP-0015,2026-06-11T06:00:35.000Z,0.0,77.73,23.5,-37.80807,144.973361,
FP-0016,2026-06-11T06:00:35.000Z,0.0,98.69,23.1,-37.8768,145.005183,
FP-0017,2026-06-11T06:00:35.000Z,0.0,91.92,14.4,-37.749278,144.905952,
FP-0018,2026-06-11T06:00:35.000Z,0.0,70.11,20.7,-37.764802,144.971994,
FP-0019,2026-06-11T06:00:35.000Z,0.0,99.33,31.8,-37.829835,144.998516,
FP-0020,2026-06-11T06:00:35.000Z,0.0,90.2,30.4,-37.867827,144.910013,
FP-0021,2026-06-11T06:00:35.000Z,0.0,77.27,29.8,-37.851171,144.980237,
FP-0022,2026-06-11T06:00:35.000Z,0.0,96.34,23.7,-37.776979,144.903949,
FP-0023,2026-06-11T06:00:35.000Z,0.0,98.86,24.5,-37.817791,145.000564,
FP-0024,2026-06-11T06:00:35.000Z,0.0,96.33,21.1,-37.831053,144.893009,
FP-0025,2026-06-11T06:00:35.000Z,0.0,98.36,27.8,-37.767514,145.051779,
FP-0026,2026-06-11T06:00:35.000Z,0.0,81.0,22.0,-37.863741,144.990917,
FP-0027,2026-06-11T06:00:35.000Z,0.0,80.3,25.9,-37.846212,145.044603,
FP-0028,2026-06-11T06:00:35.000Z,0.0,85.11,20.4,-37.803772,144.981956,
FP-0029,2026-06-11T06:00:35.000Z,0.0,88.52,15.3,-37.860474,145.052346,
FP-0030,2026-06-11T06:00:35.000Z,0.0,75.88,24.2,-37.815079,145.014458,
FP-0031,2026-06-11T06:00:35.000Z,0.0,89.6,22.8,-37.822445,145.006104,
FP-0032,2026-06-11T06:00:35.000Z,0.0,90.3,16.7,-37.825192,144.911773,
FP-0033,2026-06-11T06:00:35.000Z,0.0,86.15,20.7,-37.763772,145.000546,
FP-0034,2026-06-11T06:00:35.000Z,0.0,79.18,30.5,-37.86047,145.003951,
FP-0035,2026-06-11T06:00:35.000Z,0.0,99.84,,-37.858525,144.92995,
FP-0036,2026-06-11T06:00:35.000Z,0.0,82.04,31.1,-37.753243,144.904252,
FP-0037,2026-06-11T06:00:35.000Z,0.0,76.32,18.5,-37.761894,145.02371,
FP-0038,2026-06-11T06:00:35.000Z,0.0,93.61,31.7,-37.809659,145.020648,
FP-0039,2026-06-11T06:00:35.000Z,0.0,92.86,27.5,-37.841117,145.038332,
FP-0040,2026-06-11T06:00:35.000Z,0.0,77.46,26.6,-37.817997,144.916073,
FP-0041,2026-06-11T06:00:35.000Z,0.0,91.16,22.0,-37.792348,144.979709,
FP-0042,2026-06-11T06:00:35.000Z,0.0,71.66,25.2,,144.967473,
FP-0043,2026-06-11T06:00:35.000Z,0.0,95.78,23.3,-37.797345,144.977341,
FP-0044,2026-06-11T06:00:35.000Z,0.0,81.9,21.1,-37.811396,144.985023,
FP-0045,2026-06-11T06:00:35.000Z,0.0,95.61,21.7,-37.763822,145.011784,
FP-0046,2026-06-11T06:00:35.000Z,0.0,,29.8,,145.013907,
FP-0047,2026-06-11T06:00:35.000Z,0.0,97.25,21.5,-37.835916,145.002083,
FP-0048,2026-06-11T06:00:35.000Z,0.0,95.63,18.3,-37.867784,145.006125,
FP-0049,2026-06-11T06:00:35.000Z,0.0,99.06,26.2,-37.860476,144.99972,
FP-0050,2026-06-11T06:00:35.000Z,0.0,77.21,30.1,-37.784213,144.888438,
FP-0001,2026-06-11T06:00:40.000Z,0.0,81.97,23.9,-37.867411,144.96176,
FP-0002,2026-06-11T06:00:40.000Z,0.0,72.88,15.2,-37.882444,144.943567,
FP-0003,2026-06-11T06:00:40.000Z,0.0,73.3,24.0,-37.871512,144.925176,
FP-0004,2026-06-11T06:00:40.000Z,0.0,78.8,25.6,-37.870522,144.929063,
FP-0005,2026-06-11T06:00:40.000Z,0.0,91.78,19.2,-37.800937,144.952852,
FP-0006,2026-06-11T06:00:40.000Z,0.0,84.77,18.1,-37.768647,144.899362,
FP-0007,2026-06-11T06:00:40.000Z,0.0,89.98,26.9,-37.758818,144.899148,
FP-0008,2026-06-11T06:00:40.000Z,0.0,99.8,26.6,-37.795212,144.953835,
FP-0009,2026-06-11T06:00:40.000Z,0.0,85.42,24.8,-37.868661,144.969996,
FP-0010,2026-06-11T06:00:40.000Z,0.0,95.96,26.4,-37.749125,144.895868,
FP-0011,2026-06-11T06:00:40.000Z,0.0,92.25,25.1,-37.862719,144.919102,
FP-0012,2026-06-11T06:00:40.000Z,0.0,98.31,32.0,-37.786538,144.974784,
FP-0013,2026-06-11T06:00:40.000Z,0.0,85.91,21.0,-37.816601,144.901832,
FP-0014,2026-06-11T06:00:40.000Z,0.0,86.27,19.8,-37.768878,144.911378,
FP-0015,2026-06-11T06:00:40.000Z,0.0,77.73,23.4,-37.80807,144.973361,
FP-0016,2026-06-11T06:00:40.000Z,0.0,98.69,23.1,-37.8768,145.005183,
FP-0017,2026-06-11T06:00:40.000Z,0.0,91.92,14.4,-37.749278,144.905952,
FP-0018,2026-06-11T06:00:40.000Z,0.0,70.11,20.7,-37.764802,144.971994,
FP-0019,2026-06-11T06:00:40.000Z,0.0,99.33,31.7,-37.829835,144.998516,
FP-0020,2026-06-11T06:00:40.000Z,0.0,90.2,30.3,-37.867827,144.910013,
FP-0021,2026-06-11T06:00:40.000Z,0.0,77.26,29.7,-37.851171,144.980237,
FP-0022,2026-06-11T06:00:40.000Z,0.0,96.34,23.6,-37.776979,144.903949,
FP-0023,2026-06-11T06:00:40.000Z,0.0,98.86,24.5,-37.817791,145.000564,
FP-0024,2026-06-11T06:00:40.000Z,,96.33,21.1,-37.831053,144.893009,
FP-0025,2026-06-11T06:00:40.000Z,0.0,98.36,27.7,-37.767514,145.051779,
FP-0026,2026-06-11T06:00:40.000Z,0.0,81.0,21.9,-37.863741,144.990917,
FP-0027,2026-06-11T06:00:40.000Z,0.0,80.3,25.9,-37.846212,145.044603,
FP-0028,2026-06-11T06:00:40.000Z,0.0,85.11,20.4,-37.803772,144.981956,
FP-0028,2026-06-11T06:00:40.000Z,0.0,85.11,20.4,-37.803772,144.981956,
FP-0029,2026-06-11T06:00:40.000Z,0.0,88.52,15.2,-37.860474,145.052346,
FP-0030,2026-06-11T06:00:40.000Z,##,75.88,24.1,-37.815079,145.014458,
FP-0031,2026-06-11T06:00:40.000Z,0.0,89.6,22.7,-37.822445,145.006104,
FP-0032,2026-06-11T06:00:40.000Z,0.0,90.3,16.6,-37.825192,144.911773,
FP-0033,2026-06-11T06:00:40.000Z,,,20.7,-37.763772,145.000546,
FP-0034,2026-06-11T06:00:40.000Z,0.0,79.18,30.4,-37.86047,145.003951,
FP-0035,2026-06-11T06:00:40.000Z,0.0,99.84,16.1,-37.858525,144.92995,
FP-0036,2026-06-11T06:00:40.000Z,0.0,82.04,31.0,-37.753243,144.904252,
FP-0037,2026-06-11T06:00:40.000Z,0.0,76.32,18.4,-37.761894,145.02371,
FP-0038,2026-06-11T06:00:40.000Z,0.0,93.61,31.6,,145.020648,
FP-0039,2026-06-11T06:00:40.000Z,0.0,92.86,27.4,-37.841117,145.038332,
FP-0040,2026-06-11T06:00:40.000Z,0.0,77.46,26.5,-37.817997,144.916073,
FP-0041,2026-06-11T06:00:40.000Z,0.0,91.16,22.0,-37.792348,144.979709,
FP-0042,2026-06-11T06:00:40.000Z,0.0,71.66,25.1,-37.75531,144.967473,
FP-0043,2026-06-11T06:00:40.000Z,0.0,95.78,23.3,-37.797345,144.977341,
FP-0044,2026-06-11T06:00:40.000Z,0.0,81.9,21.0,-37.811396,144.985023,
FP-0045,2026-06-11T06:00:40.000Z,0.0,95.61,21.6,-37.763822,145.011784,
FP-0046,2026-06-11T06:00:40.000Z,0.0,98.83,29.7,-37.785397,145.013907,
FP-0047,2026-06-11T06:00:40.000Z,0.0,97.25,21.4,-37.835916,145.002083,
FP-0048,2026-06-11T06:00:40.000Z,0.0,95.63,18.3,-37.867784,145.006125,
FP-0049,2026-06-11T06:00:40.000Z,0.0,99.06,26.1,-37.860476,144.99972,
FP-0050,2026-06-11T06:00:40.000Z,0.0,77.21,30.0,-37.784213,144.888438,
FP-0001,2026-06-11T06:00:45.000Z,0.0,81.97,23.8,-37.867411,144.96176,
FP-0002,2026-06-11T06:00:45.000Z,0.0,72.88,15.2,-37.882444,144.943567,
FP-0003,2026-06-11T06:00:45.000Z,0.0,73.3,23.9,-37.871512,144.925176,
FP-0004,2026-06-11T06:00:45.000Z,0.0,78.8,25.5,-37.870522,144.929063,
FP-0005,2026-06-11T06:00:45.000Z,0.0,91.77,19.1,-37.800937,144.952852,
FP-0006,2026-06-11T06:00:45.000Z,0.0,84.77,18.1,-37.768647,144.899362,
FP-0007,2026-06-11T06:00:45.000Z,0.0,89.98,26.9,-37.758818,144.899148,
FP-0008,2026-06-11T06:00:45.000Z,0.0,99.8,26.6,-37.795212,144.953835,
FP-0009,2026-06-11T06:00:45.000Z,0.0,85.42,24.7,-37.868661,144.969996,
FP-0010,2026-06-11T06:00:45.000Z,0.0,95.95,26.3,-37.749125,144.895868,
FP-0011,2026-06-11T06:00:45.000Z,0.0,92.25,25.0,-37.862719,144.919102,
FP-0012,2026-06-11T06:00:45.000Z,0.0,98.31,31.9,-37.786538,144.974784,
FP-0013,2026-06-11T06:00:45.000Z,0.0,85.91,20.9,-37.816601,144.901832,
FP-0014,2026-06-11T06:00:45.000Z,0.0,86.27,19.7,-37.768878,144.911378,
FP-0015,2026-06-11T06:00:45.000Z,0.0,77.73,23.4,-37.80807,144.973361,
FP-0016,2026-06-11T06:00:45.000Z,0.0,98.69,23.1,-37.8768,145.005183,
FP-0017,2026-06-11T06:00:45.000Z,0.0,91.92,14.4,-37.749278,144.905952,
FP-0018,2026-06-11T06:00:45.000Z,0.0,70.11,,,144.971994,
FP-0019,2026-06-11T06:00:45.000Z,0.0,99.33,31.6,-37.829835,144.998516,
FP-0020,2026-06-11T06:00:45.000Z,0.0,90.2,30.2,-37.867827,144.910013,
FP-0021,2026-06-11T06:00:45.000Z,0.0,77.26,29.6,-37.851171,144.980237,
FP-0022,2026-06-11T06:00:45.000Z,0.0,96.34,23.6,-37.776979,144.903949,
FP-0023,2026-06-11T06:00:45.000Z,0.0,98.86,24.5,-37.817791,145.000564,
FP-0024,2026-06-11T06:00:45.000Z,0.0,96.33,21.0,-37.831053,144.893009,
FP-0025,2026-06-11T06:00:45.000Z,0.0,98.36,27.7,-37.767514,145.051779,
FP-0026,2026-06-11T06:00:45.000Z,0.0,81.0,21.8,-37.863741,144.990917,
FP-0027,2026-06-11T06:00:45.000Z,0.0,80.3,25.8,-37.846212,145.044603,
FP-0028,2026-06-11T06:00:45.000Z,0.0,85.11,20.4,-37.803772,144.981956,
FP-0029,2026-06-11T06:00:45.000Z,0.0,88.52,15.2,-37.860474,145.052346,
FP-0030,2026-06-11T06:00:45.000Z,0.0,75.88,24.0,-37.815079,145.014458,
FP-0031,2026-06-11T06:00:45.000Z,0.0,89.6,22.6,-37.822445,145.006104,
FP-0032,2026-06-11T06:00:45.000Z,0.0,90.3,16.6,-37.825192,144.911773,
FP-0033,2026-06-11T06:00:45.000Z,0.0,86.15,20.6,-37.763772,145.000546,
FP-0034,2026-06-11T06:00:45.000Z,0.0,79.18,30.3,-37.86047,145.003951,
FP-0035,2026-06-11T06:00:45.000Z,0.0,99.84,16.1,-37.858525,144.92995,
FP-0036,2026-06-11T06:00:45.000Z,0.0,82.04,30.9,-37.753243,144.904252,
FP-0037,2026-06-11T06:00:45.000Z,0.0,76.32,18.4,-37.761894,145.02371,
FP-0038,2026-06-11T06:00:45.000Z,0.0,93.61,31.5,-37.809659,145.020648,
FP-0039,2026-06-11T06:00:45.000Z,0.0,92.86,27.3,-37.841117,145.038332,
FP-0040,2026-06-11T06:00:45.000Z,0.0,77.46,26.4,-37.817997,144.916073,
FP-0041,2026-06-11T06:00:45.000Z,0.0,91.16,21.9,-37.792348,144.979709,
FP-0042,2026-06-11T06:00:45.000Z,0.0,71.66,25.1,-37.75531,144.967473,
FP-0043,2026-06-11T06:00:45.000Z,0.0,95.78,23.2,-37.797345,144.977341,
FP-0044,2026-06-11T06:00:45.000Z,0.0,81.9,21.0,-37.811396,144.985023,
FP-0045,2026-06-11T06:00:45.000Z,0.0,95.61,21.6,-37.763822,145.011784,
FP-0046,2026-06-11T06:00:45.000Z,0.0,98.83,29.6,-37.785397,145.013907,
FP-0047,2026-06-11T06:00:45.000Z,0.0,97.25,21.4,-37.835916,145.002083,
FP-0048,2026-06-11T06:00:45.000Z,0.0,95.63,18.2,-37.867784,145.006125,
FP-0049,2026-06-11T06:00:45.000Z,0.0,99.06,26.0,-37.860476,144.99972,
FP-0050,2026-06-11T06:00:45.000Z,##,77.21,29.9,-37.784213,144.888438,
FP-0001,2026-06-11T06:00:50.000Z,0.0,81.97,23.8,-37.867411,144.96176,
FP-0002,2026-06-11T06:00:50.000Z,0.0,72.88,15.1,-37.882444,144.943567,
FP-0003,2026-06-11T06:00:50.000Z,0.0,73.3,23.8,-37.871512,144.925176,
FP-0004,2026-06-11T06:00:50.000Z,0.0,78.8,25.5,-37.870522,144.929063,
FP-0005,2026-06-11T06:00:50.000Z,0.0,91.77,19.0,-37.800937,144.952852,
FP-0006,2026-06-11T06:00:50.000Z,0.0,84.76,18.0,-37.768647,144.899362,
FP-0007,2026-06-11T06:00:50.000Z,0.0,89.98,26.8,-37.758818,144.899148,
FP-0008,2026-06-11T06:00:50.000Z,0.0,99.8,26.5,-37.795212,144.953835,
FP-0009,2026-06-11T06:00:50.000Z,0.0,85.42,24.6,-37.868661,144.969996,
FP-0010,2026-06-11T06:00:50.000Z,0.0,95.95,26.2,-37.749125,144.895868,
FP-0011,2026-06-11T06:00:50.000Z,0.0,92.25,24.9,-37.862719,144.919102,
FP-0012,2026-06-11T06:00:50.000Z,0.0,98.31,31.8,-37.786538,144.974784,
FP-0013,2026-06-11T06:00:50.000Z,0.0,85.91,20.8,-37.816601,144.901832,
FP-0014,2026-06-11T06:00:50.000Z,0.0,86.27,19.7,-37.768878,144.911378,
FP-0015,2026-06-11T06:00:50.000Z,0.0,77.73,23.3,-37.80807,144.973361,
FP-0016,2026-06-11T06:00:50.000Z,0.0,98.69,,,145.005183,
FP-0017,2026-06-11T06:00:50.000Z,0.0,91.91,14.3,-37.749278,144.905952,
FP-0018,2026-06-11T06:00:50.000Z,0.0,70.11,20.6,-37.764802,144.971994,
FP-0019,2026-06-11T06:00:50.000Z,0.0,99.33,31.5,-37.829835,144.998516,
FP-0020,2026-06-11T06:00:50.000Z,0.0,90.2,30.1,-37.867827,144.910013,
FP-0021,2026-06-11T06:00:50.000Z,0.0,77.26,29.6,-37.851171,144.980237,
FP-0022,2026-06-11T06:00:50.000Z,0.0,,23.5,-37.776979,,
FP-0023,2026-06-11T06:00:50.000Z,0.0,98.86,24.4,-37.817791,145.000564,
FP-0024,2026-06-11T06:00:50.000Z,0.0,96.33,21.0,-37.831053,144.893009,
FP-0025,2026-06-11T06:00:50.000Z,0.0,98.36,232.1,-37.767514,145.051779,
FP-0026,2026-06-11T06:00:50.000Z,0.0,81.0,21.7,-37.863741,144.990917,
FP-0027,2026-06-11T06:00:50.000Z,0.0,80.3,,-37.846212,145.044603,
FP-0028,2026-06-11T06:00:50.000Z,0.0,85.11,20.4,-37.803772,144.981956,
FP-0029,2026-06-11T06:00:50.000Z,0.0,88.52,15.2,-37.860474,145.052346,
FP-0030,2026-06-11T06:00:50.000Z,0.0,75.88,23.9,-37.815079,145.014458,
FP-0030,2026-06-11T06:00:50.000Z,0.0,75.88,23.9,-37.815079,145.014458,
FP-0031,2026-06-11T06:00:50.000Z,0.0,89.6,181.8,-37.822445,145.006104,
FP-0032,2026-06-11T06:00:50.000Z,0.0,90.3,16.6,-37.825192,144.911773,
FP-0033,2026-06-11T06:00:50.000Z,0.0,86.15,20.6,-37.763772,145.000546,
FP-0034,2026-06-11T06:00:50.000Z,0.0,79.18,30.2,-37.86047,145.003951,
FP-0035,2026-06-11T06:00:50.000Z,0.0,99.84,16.1,-37.858525,144.92995,
FP-0036,2026-06-11T06:00:50.000Z,-9999,82.04,30.8,-37.753243,144.904252,
FP-0037,2026-06-11T06:00:50.000Z,0.0,76.31,18.3,-37.761894,145.02371,
FP-0038,2026-06-11T06:00:50.000Z,0.0,93.6,31.4,-37.809659,145.020648,
FP-0039,2026-06-11T06:00:50.000Z,0.0,92.86,27.3,-37.841117,145.038332,
FP-0040,2026-06-11T06:00:50.000Z,0.0,77.46,26.3,-37.817997,144.916073,
FP-0041,2026-06-11T06:00:50.000Z,0.0,91.16,21.8,-37.792348,144.979709,
FP-0042,2026-06-11T06:00:50.000Z,0.0,71.66,25.0,-37.75531,144.967473,
FP-0043,2026-06-11T06:00:50.000Z,0.0,95.78,23.1,-37.797345,144.977341,
FP-0044,2026-06-11T06:00:50.000Z,0.0,81.9,20.9,-37.811396,144.985023,
FP-0045,2026-06-11T06:00:50.000Z,0.0,95.61,21.6,-37.763822,145.011784,
FP-0046,2026-06-11T06:00:50.000Z,0.0,98.83,29.5,-37.785397,145.013907,
FP-0047,2026-06-11T06:00:50.000Z,0.0,97.25,21.4,-37.835916,145.002083,
FP-0048,2026-06-11T06:00:50.000Z,0.0,95.63,18.2,-37.867784,145.006125,
FP-0049,2026-06-11T06:00:50.000Z,0.0,99.06,25.9,-37.860476,144.99972,
FP-0050,2026-06-11T06:00:50.000Z,0.0,77.21,29.8,-37.784213,144.888438,
FP-0001,2026-06-11T06:00:55.000Z,0.0,81.97,23.7,-37.867411,144.96176,
FP-0002,2026-06-11T06:00:55.000Z,0.0,72.88,15.1,-37.882444,144.943567,
FP-0003,2026-06-11T06:00:55.000Z,0.0,73.3,23.7,-37.871512,144.925176,
FP-0004,2026-06-11T06:00:55.000Z,0.0,78.79,25.4,-37.870522,144.929063,
FP-0005,2026-06-11T06:00:55.000Z,0.0,91.77,19.0,-37.800937,144.952852,
FP-0006,2026-06-11T06:00:55.000Z,0.0,84.76,17.9,-37.768647,144.899362,
FP-0007,2026-06-11T06:00:55.000Z,0.0,89.98,26.8,-37.758818,,
FP-0008,2026-06-11T06:00:55.000Z,0.0,99.8,26.4,-37.795212,144.953835,
FP-0009,2026-06-11T06:00:55.000Z,0.0,85.42,24.5,-37.868661,144.969996,
FP-0010,2026-06-11T06:00:55.000Z,0.0,95.95,26.1,-37.749125,144.895868,
FP-0011,2026-06-11T06:00:55.000Z,0.0,92.25,24.8,-37.862719,144.919102,
FP-0012,2026-06-11T06:00:55.000Z,0.0,98.31,31.7,-37.786538,144.974784,
FP-0013,2026-06-11T06:00:55.000Z,0.0,85.91,20.7,-37.816601,144.901832,
FP-0014,2026-06-11T06:00:55.000Z,0.0,86.27,19.6,-37.768878,144.911378,
FP-0015,2026-06-11T06:00:55.000Z,0.0,77.73,23.2,-37.80807,144.973361,
FP-0016,2026-06-11T06:00:55.000Z,0.0,98.69,23.0,-37.8768,145.005183,
FP-0017,2026-06-11T06:00:55.000Z,0.0,91.91,14.3,-37.749278,144.905952,
FP-0018,2026-06-11T06:00:55.000Z,0.0,70.1,20.5,-37.764802,144.971994,
FP-0019,2026-06-11T06:00:55.000Z,0.0,99.33,31.4,-37.829835,144.998516,
FP-0020,2026-06-11T06:00:55.000Z,0.0,90.2,,-37.867827,144.910013,
FP-0021,2026-06-11T06:00:55.000Z,0.0,77.26,29.5,-37.851171,144.980237,
FP-0022,2026-06-11T06:00:55.000Z,0.0,96.34,23.4,-37.776979,144.903949,
FP-0023,2026-06-11T06:00:55.000Z,0.0,98.86,,-37.817791,145.000564,
FP-0024,2026-06-11T06:00:55.000Z,0.0,96.33,20.9,-37.831053,144.893009,
FP-0025,2026-06-11T06:00:55.000Z,0.0,98.36,27.6,-37.767514,145.051779,
FP-0026,2026-06-11T06:00:55.000Z,0.0,81.0,21.6,-37.863741,144.990917,
FP-0027,2026-06-11T06:00:55.000Z,0.0,80.3,25.6,-37.846212,145.044603,
FP-0028,2026-06-11T06:00:55.000Z,0.0,85.11,20.3,-37.803772,144.981956,
FP-0029,2026-06-11T06:00:55.000Z,0.0,88.52,15.1,-37.860474,145.052346,
FP-0030,2026-06-11T06:00:55.000Z,0.0,75.88,23.8,,,
FP-0031,2026-06-11T06:00:55.000Z,0.0,89.59,22.5,-37.822445,145.006104,
FP-0032,2026-06-11T06:00:55.000Z,0.0,90.3,16.5,-37.825192,144.911773,
FP-0033,2026-06-11T06:00:55.000Z,0.0,86.15,20.6,-37.763772,145.000546,
FP-0034,2026-06-11T06:00:55.000Z,0.0,79.18,234.2,-37.86047,145.003951,
FP-0035,2026-06-11T06:00:55.000Z,0.0,99.84,16.0,-37.858525,144.92995,
FP-0036,2026-06-11T06:00:55.000Z,0.0,82.04,30.8,-37.753243,144.904252,
